query-id,raw query,taskgraph-id
query-14,how to grow cherry tomatoes,diy+wikihow-offline+3f1575a91dd54ef6249f7a5f785e25f2
query-14,how to grow cherry tomatoes,diy+wikihow-offline+490594a2560e1af062d4100d3e7824e2
query-14,how to grow cherry tomatoes,diy+wikihow-offline+82b7fe613645af90832fe14fb72c6029
query-14,how to grow cherry tomatoes,diy+wikihow-offline+8711ab3921b75a7d4f51e8487d77a1f2
query-14,how to grow cherry tomatoes,diy+wikihow-offline+8cb345a2b405d56b87cbb7216a081ff9
query-14,how to grow cherry tomatoes,diy+wikihow-offline+94aafe22890c9c53c94a62c4b5c06ced
query-14,how to grow cherry tomatoes,diy+wikihow-offline+97147b9fb409161495df69b3228b1402
query-14,how to grow cherry tomatoes,diy+wikihow-offline+9e122c1aa4607de4f98b639e8acdb38c
query-14,how to grow cherry tomatoes,diy+wikihow-offline+a97eff1fb2e84be9a56231454eddb619
query-14,how to grow cherry tomatoes,diy+wikihow-offline+b0362be7b5fa6303e0686045ff1e96c4
query-14,how to grow cherry tomatoes,diy+wikihow-offline+b7455b0bc06599ded4c6214df8976159
query-14,how to grow cherry tomatoes,diy+wikihow-offline+c439993cafe2d0d28957673f6444be0c
query-14,how to grow cherry tomatoes,diy+wikihow-offline+c60c6b6fcac4e1b118688f036ecfb193
query-14,how to grow cherry tomatoes,diy+wikihow-offline+c6841e09c87f96a515b6113fc19fbd64
query-14,how to grow cherry tomatoes,diy+wikihow-offline+c76448ec56259f18cde62af4db03c886
query-14,how to grow cherry tomatoes,diy+wikihow-offline+c8869b3f75f30b989d9a4b92c0552d4c
query-14,how to grow cherry tomatoes,diy+wikihow-offline+ccdd6dec16a1cf32a4d5248218fb3a03
query-14,how to grow cherry tomatoes,diy+wikihow-offline+decb5061d96b4819b40a68b18a6d0630
query-14,how to grow cherry tomatoes,diy+wikihow-offline+e511037280be45fa6162002991658043
query-14,how to grow cherry tomatoes,diy+wikihow-offline+e6e66e0f02a928849f3782ec179b1ea2
query-14,how to grow cherry tomatoes,diy+wikihow-offline+e9f22f62debd88a75ccbd0a8ebb4a63b
query-14,how to grow cherry tomatoes,diy+wikihow-offline+f87963686f3e8b16d138fc66ba1abf1e
query-14,how to grow cherry tomatoes,diy+wikihow-offline+f8b1398b7759e34de60070401f8097c5
query-14,how to grow cherry tomatoes,diy+wikihow-offline+fa19657492ece0ebc746d082a11b1705
query-14,how to grow cherry tomatoes,diy+wikihow-offline+fe1516087004b057884783847b6edc85
query-14,how to grow cherry tomatoes,diy+wikihow-offline+ffadb573a203ca66f784f5125402e824
query-15,how to grow blueberries,diy+wikihow-offline+0481c6ef9837a85b08146cdc0b8f63f1
query-15,how to grow blueberries,diy+wikihow-offline+04844ef8167acac5a4c5bf6284902abb
query-15,how to grow blueberries,diy+wikihow-offline+0c92ecfe2e2eccc1d0070dc6e4882af4
query-15,how to grow blueberries,diy+wikihow-offline+0f6615051d6a57c4347bd2a5f210932b
query-15,how to grow blueberries,diy+wikihow-offline+20c412097abb9c0e6e6ba81625e92291
query-15,how to grow blueberries,diy+wikihow-offline+39e6279a851171b767d21d9d7742a4a1
query-15,how to grow blueberries,diy+wikihow-offline+3cf0d06d8aeaba407896917f7915d47a
query-15,how to grow blueberries,diy+wikihow-offline+3f95b7eb4547cd3235bae4ad915f523b
query-15,how to grow blueberries,diy+wikihow-offline+428b01c757c9ffc1328ad114b1744f77
query-15,how to grow blueberries,diy+wikihow-offline+431b00160fffe91f9303efb9f18de46b
query-15,how to grow blueberries,diy+wikihow-offline+43ce994b58a774c2c91938c420648c94
query-15,how to grow blueberries,diy+wikihow-offline+4a02f8d42f619b485508021b2ae23884
query-15,how to grow blueberries,diy+wikihow-offline+4c4ac65182fb13d9f2fe511e1eaeae41
query-15,how to grow blueberries,diy+wikihow-offline+4e4ba182e07457c2595653761020d0a2
query-15,how to grow blueberries,diy+wikihow-offline+50a1983b5ea6f25b283f5f36e594d89f
query-15,how to grow blueberries,diy+wikihow-offline+55b3950216e873216a97ddd7dafe7114
query-15,how to grow blueberries,diy+wikihow-offline+5a1ad17cff81aeec8bbb4309d7030262
query-15,how to grow blueberries,diy+wikihow-offline+5ca0f1008437812e2fb2c7d95553f83a
query-15,how to grow blueberries,diy+wikihow-offline+6a7bcc4ddd9044d034b3f2cae4a99ffc
query-15,how to grow blueberries,diy+wikihow-offline+881a3898127312a2086674733c27a318
query-15,how to grow blueberries,diy+wikihow-offline+8bb9c736d62df096ca9210b16b178544
query-15,how to grow blueberries,diy+wikihow-offline+8ec9530210693a983d398c357f64abf8
query-15,how to grow blueberries,diy+wikihow-offline+9e122c1aa4607de4f98b639e8acdb38c
query-15,how to grow blueberries,diy+wikihow-offline+acf8b993dc76ee46a1204912f02e9b4c
query-15,how to grow blueberries,diy+wikihow-offline+af4bb5c975fcd2460d9422bc91fd7a8b
query-15,how to grow blueberries,diy+wikihow-offline+b87cc1303dba4eccfce36dfe35825d6b
query-15,how to grow blueberries,diy+wikihow-offline+bd47deba43b7c72fd22dec0f48291c74
query-15,how to grow blueberries,diy+wikihow-offline+bd825d330a2cd82c36918a16fd01f46a
query-15,how to grow blueberries,diy+wikihow-offline+c85a3fb81b7f77e3748d1d123c53ad9d
query-15,how to grow blueberries,diy+wikihow-offline+d1b2eef166ae66a4d6d6c450e8e51da4
query-15,how to grow blueberries,diy+wikihow-offline+dd11cd3dbe0d0be0297d1fc2c048f895
query-15,how to grow blueberries,diy+wikihow-offline+f0166a1a92fd6e9c312518fc189344bd
query-15,how to grow blueberries,diy+wikihow-offline+f25c46b3e0a45110eae4813ca59db133
query-15,how to grow blueberries,diy+wikihow-offline+fb0e808f1d3d9a17dda492bcdfc1a018
query-16,how to plant tulips,diy+wikihow-offline+168b107b3dfcea237306930c0486d0ff
query-16,how to plant tulips,diy+wikihow-offline+1b24b86b2299aa9241c46712eae44b9e
query-16,how to plant tulips,diy+wikihow-offline+28876ce076f91b7363a619f1434ac364
query-16,how to plant tulips,diy+wikihow-offline+3072c0d40af2391baec7a81aff781af8
query-16,how to plant tulips,diy+wikihow-offline+3e171613633de4d4f860aa1660447963
query-16,how to plant tulips,diy+wikihow-offline+422e1f3172c26797bc159fb5f631b48a
query-16,how to plant tulips,diy+wikihow-offline+46e878fc31c54ae72b6298c41aae37ef
query-16,how to plant tulips,diy+wikihow-offline+46fb6b28cd66803c9ebd95f5a6828ee3
query-16,how to plant tulips,diy+wikihow-offline+4a9ae870cb09477766394827a60ebef2
query-16,how to plant tulips,diy+wikihow-offline+4c65d7318c298d59d27d1c99bff79be6
query-16,how to plant tulips,diy+wikihow-offline+505e44e9f5af977ef385c930fd8ddf9c
query-16,how to plant tulips,diy+wikihow-offline+51e0e32eab9f0cf45e2ca4c5dd82767c
query-16,how to plant tulips,diy+wikihow-offline+6094b7c52a0b0b26500639414269f41f
query-16,how to plant tulips,diy+wikihow-offline+651b4d9a91452b5736e58e14cd0ed2ea
query-16,how to plant tulips,diy+wikihow-offline+708456e0a91160dde8bdc1d8fbdc51f4
query-16,how to plant tulips,diy+wikihow-offline+7181132e40f5e0ace3de4ae4fd8a0b1c
query-16,how to plant tulips,diy+wikihow-offline+8056168b02aa90f3f585ee2453103aa2
query-16,how to plant tulips,diy+wikihow-offline+8979c0065f7255e7f1338b63176427b4
query-16,how to plant tulips,diy+wikihow-offline+ab1c3ea243fc62da265c79793c3a4d82
query-16,how to plant tulips,diy+wikihow-offline+b8e2ed85a0ba0d3a7c1906578246970f
query-16,how to plant tulips,diy+wikihow-offline+e902c59a899c955cfcc6915146b53ef0
query-16,how to plant tulips,diy+wikihow-offline+f2fe564350a77379959a37d7532aeccd
query-16,how to plant tulips,diy+wikihow-offline+fcb3dc774290d2ba4b49bbc061c01173
query-17,how to wash a cutting board,diy+wikihow-offline+06b4a3eb71e65961be388e04aca853d7
query-17,how to wash a cutting board,diy+wikihow-offline+09b15d45f0b446e499dd5a5212119876
query-17,how to wash a cutting board,diy+wikihow-offline+1316d72b84991f1bb659f0bba6ba02b9
query-17,how to wash a cutting board,diy+wikihow-offline+14f186c388ba3bd5d7667b56335b05ae
query-17,how to wash a cutting board,diy+wikihow-offline+1becd57a75bcaded22ae102ac19e41e8
query-17,how to wash a cutting board,diy+wikihow-offline+1cb6ea6265740368e79f190ffb719339
query-17,how to wash a cutting board,diy+wikihow-offline+1f23e15ccb14ade6da651cca5a910f42
query-17,how to wash a cutting board,diy+wikihow-offline+2f391d8db674a2140c2610df206ca535
query-17,how to wash a cutting board,diy+wikihow-offline+3a35403828d4514325d530c318bf6a69
query-17,how to wash a cutting board,diy+wikihow-offline+3d7958f061c8da16ca7ed68ffe777943
query-17,how to wash a cutting board,diy+wikihow-offline+3e3df4c677590c1451f0543566280af6
query-17,how to wash a cutting board,diy+wikihow-offline+422832786dba18a52a736c625dc72482
query-17,how to wash a cutting board,diy+wikihow-offline+43eb22a4c73a3c79ad44ec133db80bed
query-17,how to wash a cutting board,diy+wikihow-offline+457277d1a934fe5a940bcaaa4ee27f21
query-17,how to wash a cutting board,diy+wikihow-offline+4b297205876c6c21627e007e9186b645
query-17,how to wash a cutting board,diy+wikihow-offline+5423d312a3471dae0c2ab6d5cda3e457
query-17,how to wash a cutting board,diy+wikihow-offline+5751c7317da9d64fe9fa033778ac4bd9
query-17,how to wash a cutting board,diy+wikihow-offline+76351dcf4283013b65181ae3cded81f0
query-17,how to wash a cutting board,diy+wikihow-offline+7bbd8c26a02684a471f5b9abef325002
query-17,how to wash a cutting board,diy+wikihow-offline+7d7df2f3651ec6038e1b2327fadfdf2b
query-17,how to wash a cutting board,diy+wikihow-offline+7ffae90b77b834afd4540cf60e4aef0e
query-17,how to wash a cutting board,diy+wikihow-offline+867571d15d697cfff90dac61563bd064
query-17,how to wash a cutting board,diy+wikihow-offline+8e4f5d14723f68b52ac3aa89479c33a6
query-17,how to wash a cutting board,diy+wikihow-offline+8e861a128fe45c295933ff8aafe33cb6
query-17,how to wash a cutting board,diy+wikihow-offline+91c06ee935a716ad7e63c1a9997b83f2
query-17,how to wash a cutting board,diy+wikihow-offline+985a1e8fc7839e51db5f0ddd7a2bcf5a
query-17,how to wash a cutting board,diy+wikihow-offline+9f8ccd39f6c5ce19e33ce2cf579d34fe
query-17,how to wash a cutting board,diy+wikihow-offline+a9731817a3f1628685408c05bd46fef8
query-17,how to wash a cutting board,diy+wikihow-offline+b3861bfb0551be93296390f9c6fc4c1b
query-17,how to wash a cutting board,diy+wikihow-offline+bcf5e7b658fa61f64d3857f7a1692cc7
query-17,how to wash a cutting board,diy+wikihow-offline+c2ddc8c44f9bcf2413c5fab65ed1d9b1
query-17,how to wash a cutting board,diy+wikihow-offline+d384ba45f8682c2c9c5896034a427730
query-17,how to wash a cutting board,diy+wikihow-offline+dba043113113343da3c9917e5cb70751
query-17,how to wash a cutting board,diy+wikihow-offline+e6d90b3a6dfec6858bd870fc7a6334f7
query-17,how to wash a cutting board,diy+wikihow-offline+ead9f7fda6672508977ed49c02c78157
query-18,help me learn how to knit clothes,diy+wikihow-offline+04ebc46e75c38d5deb414fb8b1b9feda
query-18,help me learn how to knit clothes,diy+wikihow-offline+057420ea3faabc8de4c5b84020b28e7d
query-18,help me learn how to knit clothes,diy+wikihow-offline+06c8aadf752787269e8a951a9708850a
query-18,help me learn how to knit clothes,diy+wikihow-offline+0b9dedc1b707d194b96c95416c82c30d
query-18,help me learn how to knit clothes,diy+wikihow-offline+0c646c07f4f6873a8d592ef60eb05bfe
query-18,help me learn how to knit clothes,diy+wikihow-offline+0c84657eefc9c766b8041a737f7f6ac0
query-18,help me learn how to knit clothes,diy+wikihow-offline+1096a8714d21b4e1122be8869542d56a
query-18,help me learn how to knit clothes,diy+wikihow-offline+130399dc02887f033d674bbbcbdf5edf
query-18,help me learn how to knit clothes,diy+wikihow-offline+1ea3ba12f4c8868c16594806f1b037a4
query-18,help me learn how to knit clothes,diy+wikihow-offline+1f2e34d568e800a7a0fdb3afac05aca2
query-18,help me learn how to knit clothes,diy+wikihow-offline+2ba07c501b789a4e89f4b5f84a0e36a2
query-18,help me learn how to knit clothes,diy+wikihow-offline+2bdc97f4a100eaa1fc0ddedee5849074
query-18,help me learn how to knit clothes,diy+wikihow-offline+37addf9b9cbbe1a5656b1e1b650448cf
query-18,help me learn how to knit clothes,diy+wikihow-offline+44d932e374ed753b8e497153224f9358
query-18,help me learn how to knit clothes,diy+wikihow-offline+4d16b18b23f9e35e785eaf5c90ee1ee9
query-18,help me learn how to knit clothes,diy+wikihow-offline+4ef0d5acd402dc7a822b9aac2c2c6806
query-18,help me learn how to knit clothes,diy+wikihow-offline+5e7e68081f690440246dc9d2a4ac6483
query-18,help me learn how to knit clothes,diy+wikihow-offline+6348caabd24dbafa973194d06449c7fb
query-18,help me learn how to knit clothes,diy+wikihow-offline+6745c9079dfe476e5c5daad7a145ce72
query-18,help me learn how to knit clothes,diy+wikihow-offline+6a48be9a90ae735fa251fb2861589335
query-18,help me learn how to knit clothes,diy+wikihow-offline+7e4d72bf501c10f654dec8ef739ba0f8
query-18,help me learn how to knit clothes,diy+wikihow-offline+83ac8f6ce2974c1fd85853628a27a086
query-18,help me learn how to knit clothes,diy+wikihow-offline+87324ce22dc435cb889f820fa52f115e
query-18,help me learn how to knit clothes,diy+wikihow-offline+963eac28d35f34b9b79af694fc9fc777
query-18,help me learn how to knit clothes,diy+wikihow-offline+a170ac83e97f8a778581c7c506b74d8a
query-18,help me learn how to knit clothes,diy+wikihow-offline+a4108feb789e015158a741ed3e8a7dd7
query-18,help me learn how to knit clothes,diy+wikihow-offline+a4cd938ee6b0a71ee0a52e8268c05639
query-18,help me learn how to knit clothes,diy+wikihow-offline+abe1030e08538a0560ed86ed358799ef
query-18,help me learn how to knit clothes,diy+wikihow-offline+aeb33cee0bac4a09ee4b417bdfd490e6
query-18,help me learn how to knit clothes,diy+wikihow-offline+b1c382b22fc0b1832222f796439a20de
query-18,help me learn how to knit clothes,diy+wikihow-offline+b7c77be66af5ab5cc370214a74c04711
query-18,help me learn how to knit clothes,diy+wikihow-offline+c847012bb115f01eb0830616fe34dc92
query-18,help me learn how to knit clothes,diy+wikihow-offline+c8e3e0f10e63fbecec89f9dcca170b5b
query-18,help me learn how to knit clothes,diy+wikihow-offline+e405ba1660ae880c03a49802f16b2e42
query-18,help me learn how to knit clothes,diy+wikihow-offline+e9e250923638ed3fa9c5b0ebdeb66677
query-18,help me learn how to knit clothes,diy+wikihow-offline+ef77ceb816fd04c9fe174a51cdea7eaa
query-18,help me learn how to knit clothes,diy+wikihow-offline+f11bc0ec053e59c195ede35d1c256345
query-18,help me learn how to knit clothes,diy+wikihow-offline+f225cda3255948fee7d6392f64f5ec10
query-18,help me learn how to knit clothes,diy+wikihow-offline+f389187e4760ea2bf08834b4c3f1b38b
query-18,help me learn how to knit clothes,diy+wikihow-offline+fba6b18afdb98060dc329c50f4b50933
query-18,help me learn how to knit clothes,diy+wikihow-offline+fd730b27362531541dfdc0b34268c990
query-19,how to wash a stainless steel pan,diy+wikihow-offline+0c331184637699ceae582794739cfb59
query-19,how to wash a stainless steel pan,diy+wikihow-offline+139eb7c549f97e9a3f1d73b24deda1b7
query-19,how to wash a stainless steel pan,diy+wikihow-offline+1bdd6436704636506ddfb22d82c9b4f1
query-19,how to wash a stainless steel pan,diy+wikihow-offline+1f5d0280f7e567494e8f3cc333476f58
query-19,how to wash a stainless steel pan,diy+wikihow-offline+22506ed2003fd1c7d33af91191bb5bf1
query-19,how to wash a stainless steel pan,diy+wikihow-offline+2620c3b9115642ea2ad2f507980e79e1
query-19,how to wash a stainless steel pan,diy+wikihow-offline+379f09694965ec2e95abe79973202af7
query-19,how to wash a stainless steel pan,diy+wikihow-offline+3cc280be76d9ec56aec5d61e3ddfc4bf
query-19,how to wash a stainless steel pan,diy+wikihow-offline+4290c15324cfdd578141d4b7dd395a2d
query-19,how to wash a stainless steel pan,diy+wikihow-offline+495abf823dda9580ac0da759c77a841d
query-19,how to wash a stainless steel pan,diy+wikihow-offline+4d6ad89f53c3062086670b17c7cee342
query-19,how to wash a stainless steel pan,diy+wikihow-offline+55dcca5f2a341952c44159ddd7cae550
query-19,how to wash a stainless steel pan,diy+wikihow-offline+58a6951d802351a39272abd13528ec9f
query-19,how to wash a stainless steel pan,diy+wikihow-offline+5b284f7ba8fd8e7163b12e4c74289116
query-19,how to wash a stainless steel pan,diy+wikihow-offline+5f5a2a3c398ec81fa976cd1f4239e7ba
query-19,how to wash a stainless steel pan,diy+wikihow-offline+7a326d391fb78c121aae7a61af20fa32
query-19,how to wash a stainless steel pan,diy+wikihow-offline+7b54a7caa2800e0b8edba96e3249706c
query-19,how to wash a stainless steel pan,diy+wikihow-offline+7da61d5f670116b0bb223a0a71e1be64
query-19,how to wash a stainless steel pan,diy+wikihow-offline+845cb2e47c14fd2d6dba8597a76c5165
query-19,how to wash a stainless steel pan,diy+wikihow-offline+8a9894639004b1dcb1ea3d0ec391ea4a
query-19,how to wash a stainless steel pan,diy+wikihow-offline+8e558d504a764891f146332e059c4e04
query-19,how to wash a stainless steel pan,diy+wikihow-offline+910f6fd286fb0c1156456fca922bcb38
query-19,how to wash a stainless steel pan,diy+wikihow-offline+9191587e2b0bf0a128cbd75c4c3396aa
query-19,how to wash a stainless steel pan,diy+wikihow-offline+951ceb452c1b3d2794ed331c59e622c5
query-19,how to wash a stainless steel pan,diy+wikihow-offline+9a8f420a4cd3b1867cd3ebea165812f1
query-19,how to wash a stainless steel pan,diy+wikihow-offline+a06d6acf14af16df68a2c95a917ccc5e
query-19,how to wash a stainless steel pan,diy+wikihow-offline+bcd2302697201573b812d06ccd743996
query-19,how to wash a stainless steel pan,diy+wikihow-offline+e20b0ba9a3819c04f2efbafa01264c6e
query-19,how to wash a stainless steel pan,diy+wikihow-offline+eeef3708c95cd80dfbe97e834b950332
query-19,how to wash a stainless steel pan,diy+wikihow-offline+f7dc3b5628873d9efb3054229ee3152b
query-19,how to wash a stainless steel pan,diy+wikihow-offline+fff97d576b2b31f40cdc28ce7d214981
query-2,how to remove food stains from a carpet,diy+wikihow-offline+027057cf6c0ccba13d63f95543ffc7c5
query-2,how to remove food stains from a carpet,diy+wikihow-offline+028e9f2582547feddba9f98990547247
query-2,how to remove food stains from a carpet,diy+wikihow-offline+048e6f861c2d48bdb6f237e27bd80e01
query-2,how to remove food stains from a carpet,diy+wikihow-offline+121a3df7b241afb3a5528dc1757e2660
query-2,how to remove food stains from a carpet,diy+wikihow-offline+126701d229d0139d4cf7741be4f6e543
query-2,how to remove food stains from a carpet,diy+wikihow-offline+1973f58249a1c200d8848cdd0bed5a21
query-2,how to remove food stains from a carpet,diy+wikihow-offline+223126340e1252b65a52a6ef8a454352
query-2,how to remove food stains from a carpet,diy+wikihow-offline+284f5f21c97b19b2f64d372c1f44fb94
query-2,how to remove food stains from a carpet,diy+wikihow-offline+2c8ccf336feae6923c4149ac2149b16f
