qid,run,docid,relevance,query_raw,doc_title,doc_url
query-10,Q0,diy+wikihow-offline+df82ebcf4565b8a4babee0b8c74c014d,1,how to style curly hair,How to Get Hair Like Beyonce,https://www.wikihow.com/Get-Hair-Like-Beyonce
query-10,Q0,diy+wikihow-offline+efbdf6e84f988b25f0728344a294c923,0,how to style curly hair,How to Style Curly Hair for Volume,https://www.wikihow.com/Style-Curly-Hair-for-Volume
query-10,Q0,diy+wikihow-offline+f003b42ee8b6a11c81e535d5de9dcc88,0,how to style curly hair,How to Take Care of Your American Girl Doll's Hair,https://www.wikihow.com/Take-Care-of-Your-American-Girl-Doll%27s-Hair
query-10,Q0,diy+wikihow-offline+f04ce06b69fba3aa1fc3489875b53e4c,0,how to style curly hair,How to Choose the Best Hair Products for Fine Hair,https://www.wikihow.com/Choose-the-Best-Hair-Products-for-Fine-Hair
query-10,Q0,diy+wikihow-offline+f11df9962a4cfe5038fdf00975978189,2,how to style curly hair,How to Curl Your Hair Overnight,https://www.wikihow.com/Curl-Your-Hair-Overnight
query-10,Q0,diy+wikihow-offline+f169e71db982b8c021813e25e33299ee,1,how to style curly hair,How to Apply Curd on Hair,https://www.wikihow.com/Apply-Curd-on-Hair
query-10,Q0,diy+wikihow-offline+f41ea605e5745fa3b370f907edd32fca,0,how to style curly hair,How to Become a Tumblr Girl,https://www.wikihow.com/Become-a-Tumblr-Girl
query-10,Q0,diy+wikihow-offline+fa84918db3779f6f654d4b6f9fc1727f,2,how to style curly hair,How to Use a Curling Wand,https://www.wikihow.com/Use-a-Curling-Wand
query-11,Q0,diy+wikihow-offline+1216b0bad27c87026987a29d5c60f95b,0,how to write a biography for a book,How to Make an Animal Fact Book,https://www.wikihow.com/Make-an-Animal-Fact-Book
query-11,Q0,diy+wikihow-offline+23d9a87dc0d73530a9960e76cdf34742,2,how to write a biography for a book,How to Write a Biography,https://www.wikihow.com/Write-a-Biography
query-11,Q0,diy+wikihow-offline+27f0654631058f0f247f66df0f4137c8,1,how to write a biography for a book,How to Write a Conclusion for a Biography,https://www.wikihow.com/Write-a-Conclusion-for-a-Biography
query-11,Q0,diy+wikihow-offline+28436827e5d5442e1a37e74b3c49a979,1,how to write a biography for a book,How to Write a Biographical Sketch,https://www.wikihow.com/Write-a-Biographical-Sketch
query-11,Q0,diy+wikihow-offline+28647c040f5e6ce9ebfdfda4bc9e60ec,1,how to write a biography for a book,How to Write a Book,https://www.wikihow.com/Write-a-Book
query-11,Q0,diy+wikihow-offline+48267ba46568a37753a6c7393b9c8474,0,how to write a biography for a book,How to Write a Bio for a Dating Site,https://www.wikihow.com/Write-a-Bio-for-a-Dating-Site
query-11,Q0,diy+wikihow-offline+56ffa61fe1ca66ad21e29a6bc0fb8ea3,2,how to write a biography for a book,How to Start Writing a Diary Like Book,https://www.wikihow.com/Start-Writing-a-Diary-Like-Book
query-11,Q0,diy+wikihow-offline+6166854525d76abdf9da667bd44d3655,2,how to write a biography for a book,How to Write a Bibliography,https://www.wikihow.com/Write-a-Bibliography
query-11,Q0,diy+wikihow-offline+6a792e94a3a85ab7b392dee4f8c3525c,0,how to write a biography for a book,How to Memorize Pi,https://www.wikihow.com/Memorize-Pi
query-11,Q0,diy+wikihow-offline+6c76abfc0c3fef073e2b8a5dba8fa70c,1,how to write a biography for a book,How to Write a Book Synopsis,https://www.wikihow.com/Write-a-Book-Synopsis
query-11,Q0,diy+wikihow-offline+6ce014012e7fd71902c788c7a1035a99,0,how to write a biography for a book,How to Quickly Do a Reading Log,https://www.wikihow.com/Quickly-Do-a-Reading-Log
query-11,Q0,diy+wikihow-offline+758ee6e255310c8b0a6484f7a26a0ce8,1,how to write a biography for a book,How to Write Your First Book,https://www.wikihow.com/Write-Your-First-Book
query-11,Q0,diy+wikihow-offline+802bfc5ade082f25280f719373afee5d,1,how to write a biography for a book,How to Write a Personal Bio,https://www.wikihow.com/Write-a-Personal-Bio
query-11,Q0,diy+wikihow-offline+897b9756558cedbd5e75c1198228cd72,0,how to write a biography for a book,How to Write a Short Book,https://www.wikihow.com/Write-a-Short-Book
query-11,Q0,diy+wikihow-offline+8c745b3586ea2e722e305bfd9013dd0d,0,how to write a biography for a book,How to Send a Book to a Publisher,https://www.wikihow.com/Send-a-Book-to-a-Publisher
query-11,Q0,diy+wikihow-offline+95cdd51086a3bf476bc4547bb2b6bc37,1,how to write a biography for a book,How to Prepare for Writing a Book,https://www.wikihow.com/Prepare-for-Writing-a-Book
query-11,Q0,diy+wikihow-offline+992335f3bc13f084fb1f4b9d1bae75ae,0,how to write a biography for a book,How to Code an Alert with a Variable Using Javascript,https://www.wikihow.com/Code-an-Alert-with-a-Variable-Using-Javascript
query-11,Q0,diy+wikihow-offline+9bfd78746f0a60d5fe0dcced6b1ef9c5,0,how to write a biography for a book,How to Find Story Ideas,https://www.wikihow.com/Find-Story-Ideas
query-11,Q0,diy+wikihow-offline+9e69eeca9dedb41077a5ea6d52538533,0,how to write a biography for a book,How to Pitch a Non Fiction Book to an Editor,https://www.wikihow.com/Pitch-a-Non-Fiction-Book-to-an-Editor
query-11,Q0,diy+wikihow-offline+a49f0e29f1d374a7a27c3a692353e03b,0,how to write a biography for a book,How to Cite Books in MLA Bibliographies,https://www.wikihow.com/Cite-Books-in-MLA-Bibliographies
query-11,Q0,diy+wikihow-offline+a4ff4287cecb14f84561feab1cf87fc0,0,how to write a biography for a book,How to Write a Book on Storiescity,https://www.wikihow.com/Write-a-Book-on-Storiescity
query-11,Q0,diy+wikihow-offline+a6b8f347583cabb7c85e9f5aa8ec6664,0,how to write a biography for a book,How to Catalogue Your Bookshelf with Bibliophilia,https://www.wikihow.com/Catalogue-Your-Bookshelf-with-Bibliophilia
query-11,Q0,diy+wikihow-offline+aba60e7f9fe9008f75faaf638ccddbff,0,how to write a biography for a book,How to Shelve Books in a Library,https://www.wikihow.com/Shelve-Books-in-a-Library
query-11,Q0,diy+wikihow-offline+acf3b1355bed183849b7ca3aec2f20f1,1,how to write a biography for a book,How to Outline a Biography,https://www.wikihow.com/Outline-a-Biography
query-11,Q0,diy+wikihow-offline+b180311fac568bb736db02b8edf22db0,0,how to write a biography for a book,How to Write Non Fiction,https://www.wikihow.com/Write-Non-Fiction
query-11,Q0,diy+wikihow-offline+b24ebe09ad152acffe30941012c45dba,0,how to write a biography for a book,How to Post Stories on Wattpad,https://www.wikihow.com/Post-Stories-on-Wattpad
query-11,Q0,diy+wikihow-offline+b5f65ff2721f714c0220fa62ae1ca2e9,0,how to write a biography for a book,How to Produce a Book Using a Ghostwriter,https://www.wikihow.com/Produce-a-Book-Using-a-Ghostwriter
query-11,Q0,diy+wikihow-offline+b79354170ee195bd214f33a824648224,0,how to write a biography for a book,How to Write a Book Blurb,https://www.wikihow.com/Write-a-Book-Blurb
query-11,Q0,diy+wikihow-offline+b8cc268d66050c46373d2dd32b43a516,1,how to write a biography for a book,How to Decide on Chapters for Your Book,https://www.wikihow.com/Decide-on-Chapters-for-Your-Book
query-11,Q0,diy+wikihow-offline+befa00162a80f08fbccde6ee807c1701,0,how to write a biography for a book,How to Write a Doctor's Curriculum Vitae,https://www.wikihow.com/Write-a-Doctor%27s-Curriculum-Vitae
query-11,Q0,diy+wikihow-offline+cab39028354fb7cebd209c46d6d7ea46,0,how to write a biography for a book,How to Make a Memory Book,https://www.wikihow.com/Make-a-Memory-Book
query-11,Q0,diy+wikihow-offline+d346c2e04255397bd3fcbc763dbb87a1,0,how to write a biography for a book,How to Write a Theatre Biography,https://www.wikihow.com/Write-a-Theatre-Biography
query-11,Q0,diy+wikihow-offline+d3660eb4edfd19aef72b51d921ddaf29,0,how to write a biography for a book,How to Take Notes on a Book,https://www.wikihow.com/Take-Notes-on-a-Book
query-11,Q0,diy+wikihow-offline+d5615a4a8682c0bd0d576cf4566f12c8,0,how to write a biography for a book,How to Write a CV (Curriculum Vitae),https://www.wikihow.com/Write-a-CV-(Curriculum-Vitae)
query-11,Q0,diy+wikihow-offline+dbf926fb56659415deb722d70264c5b1,0,how to write a biography for a book,How to Write a Back Cover for a Book,https://www.wikihow.com/Write-a-Back-Cover-for-a-Book
query-11,Q0,diy+wikihow-offline+e15b0b120535a432552e2c20ce38bcd4,1,how to write a biography for a book,How to Write a Brief Description of Yourself,https://www.wikihow.com/Write-a-Brief-Description-of-Yourself
query-11,Q0,diy+wikihow-offline+e3d1402987f39ccb38d12ee308cc12c5,0,how to write a biography for a book,How to Learn Creative Writing,https://www.wikihow.com/Learn-Creative-Writing
query-11,Q0,diy+wikihow-offline+e9682aa4b3dae036ba03b90cc517a565,2,how to write a biography for a book,How to Write an Autobiography,https://www.wikihow.com/Write-an-Autobiography
query-11,Q0,diy+wikihow-offline+f1c29ae27e0d3d31b309f9a2bcaeb8ec,0,how to write a biography for a book,How to Write a Biopoem,https://www.wikihow.com/Write-a-Biopoem
query-11,Q0,diy+wikihow-offline+f6b8b8d2bb595b9198a6ef564716e31b,0,how to write a biography for a book,How to Write Fictional Autobiographies of Inanimate Objects,https://www.wikihow.com/Write-Fictional-Autobiographies-of-Inanimate-Objects
query-11,Q0,diy+wikihow-offline+f76d5806adc688e0654e94165ce3a218,0,how to write a biography for a book,How to Write a Field Guide When You Are a Young Naturalist,https://www.wikihow.com/Write-a-Field-Guide-When-You-Are-a-Young-Naturalist
query-11,Q0,diy+wikihow-offline+f7c8dd8a11a8e7139d0201b48ae25cab,1,how to write a biography for a book,How to Write an Autobiography for School Without Feeling Conceited,https://www.wikihow.com/Write-an-Autobiography-for-School-Without-Feeling-Conceited
query-11,Q0,diy+wikihow-offline+f9b8ba4ec6282aa13bffde0347e56604,0,how to write a biography for a book,How to Teach Students to Write Main Body Paragraphs Using the T.E.X.A.S. Formula,https://www.wikihow.com/Teach-Students-to-Write-Main-Body-Paragraphs-Using-the-T.E.X.A.S.-Formula
query-11,Q0,diy+wikihow-offline+fda2d1cf40800c5f35e3512bd8cb74a7,2,how to write a biography for a book,How to Write Your Life Book,https://www.wikihow.com/Write-Your-Life-Book
query-12,Q0,diy+wikihow-offline+03b54cbe8a5372bf75333b2776b82241,2,how to grow apples,How to Grow an Apple Tree,https://www.wikihow.com/Grow-an-Apple-Tree
query-12,Q0,diy+wikihow-offline+054c3db1b0f5fbac8b72ac28dea55599,0,how to grow apples,How to Grow Onions,https://www.wikihow.com/Grow-Onions
query-12,Q0,diy+wikihow-offline+101fba170c03d9143f9c185e196460d8,0,how to grow apples,How to Make Everyone Smile,https://www.wikihow.com/Make-Everyone-Smile
query-12,Q0,diy+wikihow-offline+181f69bd13d55d51577f1490adb6165d,0,how to grow apples,How to Grow Mistletoe,https://www.wikihow.com/Grow-Mistletoe
query-12,Q0,diy+wikihow-offline+1a29e7945508a39be9c0dc96c05c758d,0,how to grow apples,How to Grow With LED Grow Lights,https://www.wikihow.com/Grow-With-LED-Grow-Lights
query-12,Q0,diy+wikihow-offline+1fa3f72a27c7d8fde9607125ac8b7ee7,0,how to grow apples,How to Eat Custard Apples,https://www.wikihow.com/Eat-Custard-Apples
query-12,Q0,diy+wikihow-offline+203e3ab9ee21fec9096e4229672ce583,1,how to grow apples,How to Get Apples in Farm Heroes Saga,https://www.wikihow.com/Get-Apples-in-Farm-Heroes-Saga
query-12,Q0,diy+wikihow-offline+214411e6a367eeb53f03fc7842f7b66c,0,how to grow apples,How to Grow a Small Business Utilizing Local Business Marketing,https://www.wikihow.com/Grow-a-Small-Business-Utilizing-Local-Business-Marketing
query-12,Q0,diy+wikihow-offline+2c43e3b52d6031c03c167f68b4dfa534,1,how to grow apples,How to Identify Apples,https://www.wikihow.com/Identify-Apples
query-12,Q0,diy+wikihow-offline+2fd04556a0448becde8dcf36fb0d517a,0,how to grow apples,How to Kill Yucca Plants,https://www.wikihow.com/Kill-Yucca-Plants
query-12,Q0,diy+wikihow-offline+3c861d537c604abce0b0f039ab0618a2,0,how to grow apples,How to Make Apple Cider Vinegar,https://www.wikihow.com/Make-Apple-Cider-Vinegar
query-12,Q0,diy+wikihow-offline+4233f3e85e8e38bc6b8687ca0fafc7e8,0,how to grow apples,How to Make Light Applesauce,https://www.wikihow.com/Make-Light-Applesauce
query-12,Q0,diy+wikihow-offline+4d42bc79d152fc88daa2e9519a133acf,1,how to grow apples,How to Prune Apple Trees,https://www.wikihow.com/Prune-Apple-Trees
query-12,Q0,diy+wikihow-offline+4d43cc213f4487edc1a85258bc820e88,0,how to grow apples,How to Make Salted Caramel Apple Pie,https://www.wikihow.com/Make-Salted-Caramel-Apple-Pie
query-12,Q0,diy+wikihow-offline+50b65e1075c595c80aa50cde48356343,0,how to grow apples,How to Grow Quince,https://www.wikihow.com/Grow-Quince
query-12,Q0,diy+wikihow-offline+53ac8caa8254cf312b6c98dc9184adc6,1,how to grow apples,How to Stake an Apple Tree,https://www.wikihow.com/Stake-an-Apple-Tree
query-12,Q0,diy+wikihow-offline+555dfbf76fbf416cc0c4cb2db6a53e89,0,how to grow apples,How to Promote Root Growth,https://www.wikihow.com/Promote-Root-Growth
query-12,Q0,diy+wikihow-offline+55e9b1dfe52fdd5086566df0da7d9540,0,how to grow apples,How to Make Cinnamon Apple Strips,https://www.wikihow.com/Make-Cinnamon-Apple-Strips
query-12,Q0,diy+wikihow-offline+5e34059b25fdece401336bdb1ce2834d,0,how to grow apples,How to Grow a Lawn Easily,https://www.wikihow.com/Grow-a-Lawn-Easily
query-12,Q0,diy+wikihow-offline+62390d2023139aecd468021e010532a1,0,how to grow apples,How to Grow Swedes or Rutabaga,https://www.wikihow.com/Grow-Swedes-or-Rutabaga
query-12,Q0,diy+wikihow-offline+6d6da2e152237ec44a4c48d71c34c0ec,0,how to grow apples,How to Dry Apples,https://www.wikihow.com/Dry-Apples
query-12,Q0,diy+wikihow-offline+6ebfae3a694c91533ceb2020fade8592,0,how to grow apples,How to Apply Apple Cider Vinegar to Hair,https://www.wikihow.com/Apply-Apple-Cider-Vinegar-to-Hair
query-12,Q0,diy+wikihow-offline+7161a07b2d78fb93f38f4facf4a3b737,0,how to grow apples,How to Grow Chives,https://www.wikihow.com/Grow-Chives
query-12,Q0,diy+wikihow-offline+7b946c403890914926620433fbb1ea5d,0,how to grow apples,How to Grow Iris,https://www.wikihow.com/Grow-Iris
query-12,Q0,diy+wikihow-offline+815e42313dce76dbc09bb81f9ce77fc5,0,how to grow apples,How to Make Apple Charlotte,https://www.wikihow.com/Make-Apple-Charlotte
query-12,Q0,diy+wikihow-offline+82bf9896574e951a2ecc6809c1f24162,1,how to grow apples,How to Tell if Apples on Your Tree Are Ripe,https://www.wikihow.com/Tell-if-Apples-on-Your-Tree-Are-Ripe
query-12,Q0,diy+wikihow-offline+8725b9d82dc56cd711b140af52ff0b1d,0,how to grow apples,How to Grow Orchids in a Greenhouse,https://www.wikihow.com/Grow-Orchids-in-a-Greenhouse
query-12,Q0,diy+wikihow-offline+95c8e37c4a21ca03c13af63dd995d62e,0,how to grow apples,How to Grow Houseplants With Grow Lights,https://www.wikihow.com/Grow-Houseplants-With-Grow-Lights
query-12,Q0,diy+wikihow-offline+a19f9407a0a6e15be2f0aaecea83e1ff,0,how to grow apples,How to Plant Apple Seeds,https://www.wikihow.com/Plant-Apple-Seeds
query-12,Q0,diy+wikihow-offline+a2bfd734cad426a05ac6a97d8289847d,0,how to grow apples,How to Grow Lanzones,https://www.wikihow.com/Grow-Lanzones
query-12,Q0,diy+wikihow-offline+a8803660e63a02307d9c1f564624952f,0,how to grow apples,How to Grow Grass,https://www.wikihow.com/Grow-Grass
query-12,Q0,diy+wikihow-offline+a90e60272716e80c6353400f1bd9d58d,0,how to grow apples,How to Accept Criticism With Grace and Appreciation,https://www.wikihow.com/Accept-Criticism-With-Grace-and-Appreciation
query-12,Q0,diy+wikihow-offline+b153de73c9ff03cb2f2c4c0d77f3cffc,0,how to grow apples,How to Make an Apple Volcano,https://www.wikihow.com/Make-an-Apple-Volcano
query-12,Q0,diy+wikihow-offline+b3869e169724b033ac9ebde2f508d1d3,0,how to grow apples,How to Grow Beans and Peas,https://www.wikihow.com/Grow-Beans-and-Peas
query-12,Q0,diy+wikihow-offline+b5293766577ba02b5a063460837f7eb6,0,how to grow apples,How to Growl,https://www.wikihow.com/Growl
query-12,Q0,diy+wikihow-offline+b7d2b6d7fda4c005b648aa1a9b8ec54e,0,how to grow apples,How to Hide Smoke Smell Indoors,https://www.wikihow.com/Hide-Smoke-Smell-Indoors
query-12,Q0,diy+wikihow-offline+bbc71aeb66c6f1fa6b039de7c7bdc4e8,0,how to grow apples,How to Get the Best Ever Ending on Grow Island,https://www.wikihow.com/Get-the-Best-Ever-Ending-on-Grow-Island
query-12,Q0,diy+wikihow-offline+c71e7dfe77c8c13e930628dc6fdb7356,0,how to grow apples,How to Grow eBook Sales,https://www.wikihow.com/Grow-eBook-Sales
query-12,Q0,diy+wikihow-offline+cc9cab80c9cee4ff7383db5a9bfec638,0,how to grow apples,How to Grow Cashews,https://www.wikihow.com/Grow-Cashews
query-12,Q0,diy+wikihow-offline+cd4730acd85e6e2c890a4ec070493c3e,2,how to grow apples,How to Care for Mature Apple Trees,https://www.wikihow.com/Care-for-Mature-Apple-Trees
query-12,Q0,diy+wikihow-offline+d8fab743c5cf45c07604d2ba6b3843f2,1,how to grow apples,How to Be a Farmer,https://www.wikihow.com/Be-a-Farmer
query-12,Q0,diy+wikihow-offline+e166f117a1406cefa8b847bdd8fef98c,0,how to grow apples,How to Make an Account in Growtopia,https://www.wikihow.com/Make-an-Account-in-Growtopia
query-12,Q0,diy+wikihow-offline+e1d630d5d74ecf150a8843e0f11f71ec,0,how to grow apples,How to Grow Your Hair in a Week,https://www.wikihow.com/Grow-Your-Hair-in-a-Week
query-12,Q0,diy+wikihow-offline+e1fd52f59c0b8a3236a817f5c9a6ff7d,1,how to grow apples,How to Eat Organically on Modest Means,https://www.wikihow.com/Eat-Organically-on-Modest-Means
query-12,Q0,diy+wikihow-offline+e3b1b4c1051da38a06120bba00d17b90,2,how to grow apples,How to Grow an Apple Tree from a Seed,https://www.wikihow.com/Grow-an-Apple-Tree-from-a-Seed
query-12,Q0,diy+wikihow-offline+e3d3add421d8ccbd5742fdb40b8d02d1,0,how to grow apples,"How to Grow Lamb's Lettuce (Mache, Corn Salad)","https://www.wikihow.com/Grow-Lamb%27s-Lettuce-(Mache,-Corn-Salad)"
query-12,Q0,diy+wikihow-offline+e41448a790a0e3be9a24952551fbb248,0,how to grow apples,How to Grow Your Online Business Using Facebook,https://www.wikihow.com/Grow-Your-Online-Business-Using-Facebook
query-12,Q0,diy+wikihow-offline+e65d8b34b48e909b9d980b4fdc4a647a,2,how to grow apples,How to Graft an Apple Tree,https://www.wikihow.com/Graft-an-Apple-Tree
query-12,Q0,diy+wikihow-offline+e991faf72e8fc8a098425fef1c6a098c,0,how to grow apples,How to Make Apple Juice,https://www.wikihow.com/Make-Apple-Juice
query-12,Q0,diy+wikihow-offline+eba11d31a6f6282792939e00a8fc9edc,0,how to grow apples,How to Grow Long Hair As a Guy,https://www.wikihow.com/Grow-Long-Hair-As-a-Guy
query-12,Q0,diy+wikihow-offline+f5ba7761f8ddf909b84284e4c8c6ab1b,0,how to grow apples,How to Grow Algae,https://www.wikihow.com/Grow-Algae
query-12,Q0,diy+wikihow-offline+f6efdf672c36157382dfa6c9cc46e32b,0,how to grow apples,How to Make a Russian Apple Cake,https://www.wikihow.com/Make-a-Russian-Apple-Cake
query-12,Q0,diy+wikihow-offline+f8ce72db36580b54822ec40dc9c38b32,0,how to grow apples,How to Grow Olives,https://www.wikihow.com/Grow-Olives
query-12,Q0,diy+wikihow-offline+f9585bf66f60aa38d0df412aaebb3d25,0,how to grow apples,How to Grow Spiritually (Christianity),https://www.wikihow.com/Grow-Spiritually-(Christianity)
