qid,run,docid,relevance,query_raw,doc_title,doc_url
query-1,Q0,cooking+recipe1m+f5e787345a9326375ec30895f3dafef2,2,i want an easy to make dessert for christmas,Easy Christmas Pudding (Without the Rum),http://cooking.nytimes.com/recipes/12224
query-1,Q0,cooking+recipe1m+f70bb20d66e48cfddb7cffbeca3bd5ad,0,i want an easy to make dessert for christmas,Easy Summer Dessert Recipe,http://cookeatshare.com/recipes/easy-summer-dessert-9200
query-1,Q0,cooking+recipe1m+fa0b59557571f60d7d121e247748b3fb,1,i want an easy to make dessert for christmas,Christmas Dessert,http://www.food.com/recipe/christmas-dessert-148718
query-1,Q0,cooking+recipe1m+fdd4dfa0b2928397e94fc7e879d969b1,0,i want an easy to make dessert for christmas,Lime Daiquiri Dessert,http://www.kraftrecipes.com/recipes/lime-daiquiri-dessert-61663.aspx
query-10,Q0,cooking+recipe1m+011eda2396c66422d6b9ba6f819fe397,2,recommend some asian street foods,Street Food Alert: Indian Grilled Corn,http://www.foodrepublic.com/recipes/street-food-recipe-alert-indian-grilled-corn/
query-10,Q0,cooking+recipe1m+036ed812d42578312e3be3a3932d00b3,1,recommend some asian street foods,Samosas: Fried Indian Vegetable Pastries,http://www.foodnetwork.com/recipes/emeril-lagasse/samosas-fried-indian-vegetable-pastries-recipe.html
query-10,Q0,cooking+recipe1m+06e9bd677cb66e8d54a5fefd75783c13,1,recommend some asian street foods,Asian Beef & Vegetable Stir-Fry,http://www.food.com/recipe/asian-beef-vegetable-stir-fry-35663
query-10,Q0,cooking+recipe1m+096e6681212b0cbb376c6f1125323282,0,recommend some asian street foods,Tangier Street Bread (Kalinte),http://www.foodandwine.com/recipes/tangier-street-bread-kalinte
query-10,Q0,cooking+recipe1m+0975359e3885bb38005f7691d152c1e1,2,recommend some asian street foods,Japanese Pork and Peppers,http://www.food.com/recipe/japanese-pork-and-peppers-211247
query-10,Q0,cooking+recipe1m+13b6d4213e7186104e83491159353076,0,recommend some asian street foods,Dean Street,http://www.foodandwine.com/recipes/dean-street
query-10,Q0,cooking+recipe1m+1824a277bfb6d46f551a8ddc79f5db52,0,recommend some asian street foods,Real Time Cooking - Out of the Fridge and Pantry,http://www.foodnetwork.com/recipes/real-time-cooking-out-of-the-fridge-and-pantry-recipe2.html
query-10,Q0,cooking+recipe1m+1cb57326128d918f7e96a77a10a5ba6f,1,recommend some asian street foods,Thai Green Papaya Salad (Som Tum) with Grilled Thai shrimp,http://www.foodnetwork.com/recipes/jeff-corwin/thai-green-papaya-salad-som-tum-with-grilled-thai-shrimp-recipe.html
query-10,Q0,cooking+recipe1m+20dce5f5cf17df5be3abb2a8d9e870f6,2,recommend some asian street foods,Asian Sweet and Spicy Noodles (Vegetarian),http://www.food.com/recipe/asian-sweet-and-spicy-noodles-vegetarian-171955
query-10,Q0,cooking+recipe1m+22fe3e11656a49297be78f7a3acbbd81,0,recommend some asian street foods,Kagianas ( tomatoes and eggs ),https://cookpad.com/us/recipes/343789-kagianas-tomatoes-and-eggs
query-10,Q0,cooking+recipe1m+23257202ab0c5a5b0460ae8ec677538a,2,recommend some asian street foods,Asian Vegetables with Tofu and Coconut Milk,http://www.epicurious.com/recipes/food/views/asian-vegetables-with-tofu-and-coconut-milk-105542
query-10,Q0,cooking+recipe1m+250fe5279a17dcd97b08a3146e17e269,0,recommend some asian street foods,New Mexican Street Corn,http://www.foodandwine.com/recipes/new-mexican-street-corn
query-10,Q0,cooking+recipe1m+29676c24b7420ec3c3d3512c6e187732,0,recommend some asian street foods,Black Cod with Fennel Chowder and Smoked Oyster Panzanella,http://www.epicurious.com/recipes/food/views/black-cod-with-fennel-chowder-and-smoked-oyster-panzanella-354857
query-10,Q0,cooking+recipe1m+2c0672d88b16ef4d61081f1777790a8e,2,recommend some asian street foods,Copycat P.F. Chang's Singapore Street Noodles,http://www.food.com/recipe/copycat-p-f-changs-singapore-street-noodles-80964
query-10,Q0,cooking+recipe1m+2ee226d1b7721464a21a9954d45d3946,2,recommend some asian street foods,Fresh Halibut Steamed in Swiss Chard with Thai Curry Cream,http://www.foodnetwork.com/recipes/fresh-halibut-steamed-in-swiss-chard-with-thai-curry-cream-recipe.html
query-10,Q0,cooking+recipe1m+2fd69ac17278434337d303aedc20a3c6,2,recommend some asian street foods,Oriental Vegetables,http://www.food.com/recipe/oriental-vegetables-299929
query-10,Q0,cooking+recipe1m+347a2f51f56e064178b24db79e84008a,2,recommend some asian street foods,Spicy Asian Stir-Fry with Whole-Wheat Linguine,http://www.vegetariantimes.com/recipe/spicy-asian-stir-fry-with-whole-wheat-linguine/
query-10,Q0,cooking+recipe1m+38831d2a10a69f229f46d271d57446d7,2,recommend some asian street foods,Thai Curry Recipe,http://cookeatshare.com/recipes/thai-curry-21183
query-10,Q0,cooking+recipe1m+38b582c0cb53cb0e612534b0ff0fc1c1,0,recommend some asian street foods,"Asian Slaw with Cashews, Pear & Ginger Dressing",http://tastykitchen.com/recipes/salads/asian-slaw-with-cashews-pear-ginger-dressing/
query-10,Q0,cooking+recipe1m+39647ec80682b9f2d78910aa112a5c91,0,recommend some asian street foods,Bourbon Street Balls with Pecans,http://www.foodnetwork.com/recipes/rachael-ray/bourbon-street-balls-with-pecans-recipe.html
query-10,Q0,cooking+recipe1m+3f7ec4465b230c194148425d8a04bd39,2,recommend some asian street foods,Asian Vegetable Stir Fry (Tokyo Tokyo Style),http://www.food.com/recipe/asian-vegetable-stir-fry-tokyo-tokyo-style-321176
query-10,Q0,cooking+recipe1m+43555f4dc67ea7af6bd0c48078a0333c,1,recommend some asian street foods,"Asian Chicken, Vegetable and Almond Stir-Fry",http://www.kraftrecipes.com/recipes/asian-chicken-vegetable-almond-stir-fry-172928.aspx
query-10,Q0,cooking+recipe1m+483a83a6217d741d35ccb6e0303f5fb4,2,recommend some asian street foods,Asian Vegetable Stir-Fry,http://tastykitchen.com/recipes/sidedishes/asian-vegetable-stir-fry/
query-10,Q0,cooking+recipe1m+48517c9f0564375339aca4b3267a90af,2,recommend some asian street foods,Asian Beef Stir-Fry,http://www.kraftrecipes.com/recipes/asian-beef-stir-fry-107313.aspx
query-10,Q0,cooking+recipe1m+4ab2c54c664db7487743075a88aa58db,0,recommend some asian street foods,Linn Street Balsamic Vinegar,http://tastykitchen.com/recipes/condiments/linn-street-balsamic-vinegar/
query-10,Q0,cooking+recipe1m+4da9df60326b3d94b94dc45df132d88a,0,recommend some asian street foods,Asian Comfort Food (Coconut-Curry Chicken Noodle Soup),http://www.food.com/recipe/asian-comfort-food-coconut-curry-chicken-noodle-soup-211550
query-10,Q0,cooking+recipe1m+4fb31c99a33d4e896b698da04f7a801f,2,recommend some asian street foods,Asian Beef Stir-Fry,http://www.kraftrecipes.com/recipes/asian-beef-stir-fry-107451.aspx
query-10,Q0,cooking+recipe1m+50a3246af4e4654a953ca1b20f558e8b,2,recommend some asian street foods,Easy Japanese-Style Vegan Collard Greens,http://allrecipes.com/recipe/easy-japanese-style-vegan-collard-greens/
query-10,Q0,cooking+recipe1m+52ef58911ba0bacb7f4b2b4933e60a29,2,recommend some asian street foods,"Japanese Style Barbecue Party: Chicken Yakitori, Beef with Ginger and Soy, 5 Spice and Sesame Seared Ahi",http://www.foodnetwork.com/recipes/rachael-ray/japanese-style-barbecue-party-chicken-yakitori-beef-ginger-soy-5-spice-sesame-seared-ahi-recipe.html
query-10,Q0,cooking+recipe1m+553461435aa47053a2fd376b67c7dd6a,2,recommend some asian street foods,Chinese Food Therapy: Asian Pear and Lotus Root Smoothie,https://cookpad.com/us/recipes/146336-chinese-food-therapy-asian-pear-and-lotus-root-smoothie
query-10,Q0,cooking+recipe1m+59cce1f51002f6ec36965b750f33d8f2,0,recommend some asian street foods,125th Street Malanga Mash,http://www.epicurious.com/recipes/food/views/125th-street-malanga-mash-234812
query-10,Q0,cooking+recipe1m+5cb06f0d049a8d4dfee22c8211ce423f,1,recommend some asian street foods,"Asian Slaw, a Raw Food Recipe",http://www.food.com/recipe/asian-slaw-a-raw-food-recipe-409691
query-10,Q0,cooking+recipe1m+5ef53ea531e515672afb12ece01d6456,0,recommend some asian street foods,Street Taco Bar,https://cookpad.com/us/recipes/343223-street-taco-bar
query-10,Q0,cooking+recipe1m+5f5bbb82fc1239766dac342952e88a2b,1,recommend some asian street foods,"Asian Steamed Pork Meatballs, Sesame Noodles & Salad",http://www.food.com/recipe/asian-steamed-pork-meatballs-sesame-noodles-salad-391055
query-10,Q0,cooking+recipe1m+6543238c93627dcc6c9ae2ca9a8f63b3,2,recommend some asian street foods,"Mushrooms, Asparagus and Asian Chives Japchae",https://recipeland.com/recipe/v/mushrooms-asparagus-asian-chive-52325
query-10,Q0,cooking+recipe1m+680a06b54201417347678c2b1dc0ec59,0,recommend some asian street foods,Asian Sesame-Edamame Dip,http://www.kraftrecipes.com/recipes/asian-sesame-edamame-dip-184255.aspx
query-10,Q0,cooking+recipe1m+69ba36bfe55ad2608956e58c445bf9f9,0,recommend some asian street foods,"Ash-E-Reshteh (Persian Herbs, Vegetables & Noodle Soup)",http://www.food.com/recipe/ash-e-reshteh-persian-herbs-vegetables-noodle-soup-507510
query-10,Q0,cooking+recipe1m+706d92df7b5c4c7f523c5b55b69c71ea,0,recommend some asian street foods,Street-Style Spicy Hot Dogs,http://www.kraftrecipes.com/recipes/street-style-spicy-hot-dogs-165955.aspx
query-10,Q0,cooking+recipe1m+73963cb503d8060ae1cb422cb65e709e,1,recommend some asian street foods,Baked Fish And Thai Vegetable Parcels,http://www.food.com/recipe/baked-fish-and-thai-vegetable-parcels-44173
query-10,Q0,cooking+recipe1m+73b590546c2ac9624d0cfe47d5f6521c,2,recommend some asian street foods,Asian Chicken and Rice-Noodle Salad with Peanuts,http://www.foodandwine.com/recipes/asian-chicken-and-rice-noodle-salad-with-peanuts
query-10,Q0,cooking+recipe1m+773e9ffb75daaae6de68214699c4d1ca,2,recommend some asian street foods,Asian Street Fries,http://www.foodnetwork.com/recipes/guy-fieri/asian-street-fries-recipe.html
query-10,Q0,cooking+recipe1m+7dc4713e6052e3728c9fc542451b535f,0,recommend some asian street foods,Cauliflower Smash Up,https://cookpad.com/us/recipes/333425-cauliflower-smash-up
query-10,Q0,cooking+recipe1m+7f77093f84755d0be093c2d74965acea,1,recommend some asian street foods,Asian. Chicken Salad,https://cookpad.com/us/recipes/347912-asian-chicken-salad
query-10,Q0,cooking+recipe1m+801deb3849302617d7358e9278ab5c27,0,recommend some asian street foods,Georgia Street Squares,http://www.food.com/recipe/georgia-street-squares-155138
query-10,Q0,cooking+recipe1m+88b1d1da1560fd96e1944172baa8161c,0,recommend some asian street foods,"""Not Asian Food""",http://www.food.com/recipe/quot-not-asian-food-quot-497938
query-10,Q0,cooking+recipe1m+8e693c283319642876cc609abb9d34bd,0,recommend some asian street foods,Calvert's Pecan Flounder,https://recipeland.com/recipe/v/calverts-pecan-flounder-43540
query-10,Q0,cooking+recipe1m+9134f8ab2ed53b50af42c09ba589f469,2,recommend some asian street foods,Pork Gyoza,http://www.food.com/recipe/pork-gyoza-164682
query-10,Q0,cooking+recipe1m+91937748060c1de9392e766f04339f01,1,recommend some asian street foods,Asian-Style Chicken and Vegetables,http://allrecipes.com/recipe/asian-style-chicken-and-vegetables/
query-10,Q0,cooking+recipe1m+9335e40a73a47aae70b9aa6f711fc2cd,0,recommend some asian street foods,Roasted Vegetable Meatloaf with Mustard Mashed Potatoes,http://www.epicurious.com/recipes/food/views/roasted-vegetable-meatloaf-with-mustard-mashed-potatoes-231734
query-10,Q0,cooking+recipe1m+a34882e82b78c9c1fba51f819c997c45,2,recommend some asian street foods,Asian Beef Stir-Fry,http://www.kraftrecipes.com/recipes/asian-beef-stir-fry-107219.aspx
query-10,Q0,cooking+recipe1m+a3b54722a27abed3fbd14aba97ef6c01,2,recommend some asian street foods,Aromatic Asian Burgers (Abalos Style),http://allrecipes.com/recipe/aromatic-asian-burgers-abalos-style/
query-10,Q0,cooking+recipe1m+a84d5d953d39a590c4035958f5ae7c91,1,recommend some asian street foods,LG SWEET AND SOUR CHICKEN (ASIAN STYLE COOKING ),https://cookpad.com/us/recipes/353755-lg-sweet-and-sour-chicken-asian-style-cooking
query-10,Q0,cooking+recipe1m+a9e4e7ba319ed2c4b6f07bf41110e2bd,0,recommend some asian street foods,Grilled Sweet Potato Fries,http://www.foodnetwork.com/recipes/grilled-sweet-potato-fries-recipe2.html
query-10,Q0,cooking+recipe1m+ab3323a64f837943ce70949ff31a8188,0,recommend some asian street foods,"Persian New Year's Soup with Beans, Noodles, and Herbs (Ash-e-reshteh)",http://www.epicurious.com/recipes/food/views/persian-new-years-soup-with-beans-noodles-and-herbs-em-ash-e-reshteh-em-363446
query-10,Q0,cooking+recipe1m+b02032a75a48aab1560b7ee0a97b7828,0,recommend some asian street foods,Bourbon Street Balls With Pecans Recipe,http://cookeatshare.com/recipes/bourbon-street-balls-with-pecans-89656
query-10,Q0,cooking+recipe1m+b0ca908a7a8e2aaad2fd137611854e01,2,recommend some asian street foods,Asian Beef and Vegetable Stir-Fry,http://allrecipes.com/recipe/asian-beef-and-vegetable-stir-fry/
query-10,Q0,cooking+recipe1m+b16299ab7d25cd3b0f66724d52771b0d,2,recommend some asian street foods,Pani Puri / Gol Gappa / Puchka - Indian Street Food,https://cookpad.com/us/recipes/359769-pani-puri-gol-gappa-puchka-indian-street-food
query-10,Q0,cooking+recipe1m+b8f0d42924bb74e0bb5067a55acf6025,2,recommend some asian street foods,"Cool Asian Noodles With Tofu, Cashews, and Sesame Vinaigrette",http://www.food.com/recipe/cool-asian-noodles-with-tofu-cashews-and-sesame-vinaigrette-452154
query-10,Q0,cooking+recipe1m+b99d642523cde62d1645eb334cbd0a52,0,recommend some asian street foods,Lime and Dill Seafood Skewers- Calvert's,https://recipeland.com/recipe/v/lime-dill-seafood-skewers-calve-42787
query-10,Q0,cooking+recipe1m+b99e98a264112e69a8cdde7c4b45315b,2,recommend some asian street foods,Authentic Chinese Food! Chinjao Rosu (Beef and Pepper Stir-Fry),https://cookpad.com/us/recipes/147146-authentic-chinese-food-chinjao-rosu-beef-and-pepper-stir-fry
query-10,Q0,cooking+recipe1m+bae5f1b62c52aa8b3bb201586ffc2225,2,recommend some asian street foods,Asian Chicken & Vegetables,http://www.food.com/recipe/asian-chicken-vegetables-313552
query-10,Q0,cooking+recipe1m+bf4c2e8d38d8ac7ec7cff7bfbc8844dc,1,recommend some asian street foods,"Asian Shrimp, Pineapple, and Peanut Salad",http://www.epicurious.com/recipes/food/views/asian-shrimp-pineapple-and-peanut-salad-357392
query-10,Q0,cooking+recipe1m+c02d07bb19987e6605cc17c0512eafdb,2,recommend some asian street foods,Thai Green Papaya Salad,http://www.epicurious.com/recipes/food/views/thai-green-papaya-salad-358495
query-10,Q0,cooking+recipe1m+c133e17976f42fa52ae9fb4b934e0dbd,2,recommend some asian street foods,Five-Spice Flank Steak with Glazed Eggplants,http://www.delish.com/recipefinder/five-spice-flank-steak-eggplants-ghk
query-10,Q0,cooking+recipe1m+c15e95f3058e7a74ff56d8392af0c399,2,recommend some asian street foods,Spiced Asian Beef with Rice and Crispy Slaw,https://cookpad.com/us/recipes/495875-spiced-asian-beef-with-rice-and-crispy-slaw
query-10,Q0,cooking+recipe1m+c45327509ac9c9775faef14ce5899e11,0,recommend some asian street foods,Korean Street Food : Egg Sandwich,http://www.food.com/recipe/korean-street-food-egg-sandwich-139761
query-10,Q0,cooking+recipe1m+c466f39c5b37e70ffbf3fab66a7d3b59,1,recommend some asian street foods,Scallops with Asian Noodle Salad,http://www.epicurious.com/recipes/food/views/scallops-with-asian-noodle-salad-107069
query-10,Q0,cooking+recipe1m+c4f0fa89e40bd848630623b16591da51,2,recommend some asian street foods,Spicy Dry Noodle Street Food,https://cookpad.com/us/recipes/365873-spicy-dry-noodle-street-food
query-10,Q0,cooking+recipe1m+c5832833ed5342d6820cc0293adfa0d1,1,recommend some asian street foods,Peanutty Stir-Fry,http://www.food.com/recipe/peanutty-stir-fry-228993
query-10,Q0,cooking+recipe1m+d1964e3df8c130e83f04097f9c05fdbf,1,recommend some asian street foods,Yum Asia fried rice Recipe Yum Asia,http://www.chowhound.com/recipes/yum-asia-fried-rice-27951
query-10,Q0,cooking+recipe1m+d3e517f70692fecfe58941ba767e3ca4,2,recommend some asian street foods,Asian Beef And Vegetables Recipe,http://cookeatshare.com/recipes/asian-beef-and-vegetables-70146
query-10,Q0,cooking+recipe1m+da538d9063c25aba7e9a1251f985a708,2,recommend some asian street foods,Saigon Chicken Cole Slaw,http://www.food.com/recipe/saigon-chicken-cole-slaw-207628
query-10,Q0,cooking+recipe1m+df76e0d660ac05180c3351966e4dab27,2,recommend some asian street foods,Asian-Style Beef and Noodle Salad with Cucumbers,http://www.epicurious.com/recipes/food/views/asian-style-beef-and-noodle-salad-with-cucumbers-378624
query-10,Q0,cooking+recipe1m+df794606ec0507203f5b4749c35d7cbe,0,recommend some asian street foods,Karniyarik (Turkish Eggplant Dish),http://tastykitchen.com/recipes/main-courses/karniyarik-turkish-eggplant-dish/
query-10,Q0,cooking+recipe1m+e222d9703c489117aa4993aa22d60d1a,0,recommend some asian street foods,Muhammara,http://www.epicurious.com/recipes/food/views/muhammara-350402
query-10,Q0,cooking+recipe1m+e47754cf06866af0c6612ebdd35e19bf,1,recommend some asian street foods,Asian Meatballs and Pasta,http://www.food.com/recipe/asian-meatballs-and-pasta-499739
query-10,Q0,cooking+recipe1m+e6f91c26a5a3257d0a0560703c5406a5,2,recommend some asian street foods,Asian Street Sandwich,http://www.foodnetwork.com/recipes/guy-fieri/asian-street-sandwich-recipe.html
query-10,Q0,cooking+recipe1m+e7598134c9440c7e77d79b4265bbb0c7,0,recommend some asian street foods,Asian Pesto,http://www.kraftrecipes.com/recipes/asian-pesto-149144.aspx
query-10,Q0,cooking+recipe1m+eae94e21b3737d61fff74fb6feae21c2,1,recommend some asian street foods,Asian Chicken Meatloaf,http://tastykitchen.com/recipes/main-courses/asian-chicken-meatloaf/
query-10,Q0,cooking+recipe1m+ecb4d1b859cc91b9d1ba40d1eb524641,1,recommend some asian street foods,"Asian-Style Baked Onions, Potatoes & Sweet Potatoes",http://www.food.com/recipe/asian-style-baked-onions-potatoes-sweet-potatoes-193724
query-10,Q0,cooking+recipe1m+ef070826506437debaf635d941dc12ad,1,recommend some asian street foods,Sauteed Pork With Ginger & Garlic,http://www.food.com/recipe/sauteed-pork-with-ginger-garlic-22872
query-10,Q0,cooking+recipe1m+f0f42d84d91ab26b96a05621c5901c23,2,recommend some asian street foods,Sesame Tofu with Spring Vegetables and Quinoa,http://tastykitchen.com/recipes/special-dietary-needs/sesame-tofu-with-spring-vegetables-and-quinoa/
query-10,Q0,cooking+recipe1m+f3cd88299eecaee9d1daff5195d07b21,0,recommend some asian street foods,Spicy Asian Chicken Wings,http://www.kraftrecipes.com/recipes/spicy-asian-chicken-wings-135743.aspx
query-10,Q0,cooking+recipe1m+f59902dcdb650dc93fc2dc6b0968cf1f,0,recommend some asian street foods,Asian Salad Dressing for Shredded Lettuce,http://www.food.com/recipe/asian-salad-dressing-for-shredded-lettuce-188940
query-10,Q0,cooking+recipe1m+f628473c199799b69d5f1f6dd04cf3da,2,recommend some asian street foods,Asian Glazed Swai Fish,http://tastykitchen.com/recipes/main-courses/asian-glazed-swai-fish/
query-10,Q0,cooking+recipe1m+f6d400f20e35fbd1b95122b76118cf6a,2,recommend some asian street foods,Singapore Street Noodles,http://www.food.com/recipe/singapore-street-noodles-514620
query-10,Q0,cooking+recipe1m+fbde49478da81839a5ad2dcc23be8124,0,recommend some asian street foods,Baked Galena Street Chicken,https://cookpad.com/us/recipes/343551-baked-galena-street-chicken
